1.210212744731211210e+00,1.894825870915387123e+00
3.102460309624850421e+00,1.137584980729728690e+00
4.410712227225254800e+00,6.083483626869365501e+00
8.837653588237475155e-01,8.307263163181967114e-01
1.164193183730919179e+00,8.731215432685399680e-01
6.547050122880138101e-01,9.699724648789607162e-01
1.780183671658999378e+00,1.752560247218263978e+00
1.449007886535330858e+00,1.297925017925435798e+00
6.815901256066393188e+00,1.140787051993252987e+01
1.528858349315282084e+00,7.519294119435909751e-01
